"TOA5","CR1000_PROFIL_CO2","CR1000","E7096","CR1000.Std.26","CPU:ICOS_PROFIL_CO2_V8.CR1","53781","Profil_CO2"
"TIMESTAMP","RECORD","CO2_avg(1)","CO2_avg(2)","CO2_avg(3)","CO2_avg(4)","CO2_avg(5)","CO2_avg(6)","H2O_avg(1)","H2O_avg(2)","H2O_avg(3)","H2O_avg(4)","H2O_avg(5)","H2O_avg(6)","Press_avg(1)","Press_avg(2)","Press_avg(3)","Press_avg(4)","Press_avg(5)","Press_avg(6)","Temp_avg(1)","Temp_avg(2)","Temp_avg(3)","Temp_avg(4)","Temp_avg(5)","Temp_avg(6)","H2Odewpoint_avg(1)","H2Odewpoint_avg(2)","H2Odewpoint_avg(3)","H2Odewpoint_avg(4)","H2Odewpoint_avg(5)","H2Odewpoint_avg(6)","Debit_avg(1)","Debit_avg(2)","Debit_avg(3)","Debit_avg(4)","Debit_avg(5)","Debit_avg(6)","Temp_gaine_Avg"
"TS","RN","ppm","ppm","ppm","ppm","ppm","ppm","ppt","ppt","ppt","ppt","ppt","ppt","kPa","kPa","kPa","kPa","kPa","kPa","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","deg_C","l/min","l/min","l/min","l/min","l/min","l/min",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg"
"2014-09-19 23:00:00",5031,553.1102,478.7756,500.3736,490.4994,1.354628,401.9162,16.63017,15.48739,15.47535,15.47622,1.82052,2.424181,98.80756,98.79297,98.78413,98.78011,98.88954,98.89393,50.64962,50.65738,50.65478,50.6522,50.64962,50.64962,14.36988,13.27178,13.25847,13.25869,-15.78276,-12.30553,1.034,1.042,1.019,1.014,0.876,0.906,23.08814
"2014-09-19 23:15:00",5032,601.5651,579.404,520.7469,457.6509,1.354628,401.9162,16.13105,15.03808,15.05632,15.5078,1.82052,2.424181,98.81718,98.80394,98.78658,98.78279,98.88954,98.89393,50.6522,50.65478,50.65478,50.64704,50.64962,50.64962,13.90117,12.82304,12.83886,13.29038,-15.78276,-12.30553,1.027,1.028,1.032,1.021,0.876,0.906,22.89018
"2014-09-19 23:30:00",5033,545.4078,545.6238,528.1624,476.8117,1.354628,401.9162,15.78169,14.93827,14.9248,15.22675,1.82052,2.424181,98.81236,98.7935,98.78973,98.77931,98.88954,98.89393,50.6522,50.6522,50.64962,50.65478,50.64962,50.64962,13.5636,12.7198,12.70542,13.0098,-15.78276,-12.30553,1.027,1.033,1.056,1.023,0.876,0.906,22.66777
"2014-09-19 23:45:00",5034,539.5582,491.5854,477.631,453.5145,1.354628,401.9162,15.49024,14.91019,15.06013,15.29112,1.82052,2.424181,98.80835,98.79028,98.78011,98.77554,98.88954,98.89393,50.64446,50.64962,50.64962,50.6522,50.64962,50.64962,13.27698,12.69057,12.84173,13.07374,-15.78276,-12.30553,1.051,1.062,1.028,1.034,0.876,0.906,22.48525
"2014-09-20 00:00:00",5035,538.2646,485.3556,481.8611,494.3952,1.354628,401.9162,15.50699,14.9314,15.03995,15.07162,1.82052,2.424181,98.82254,98.80778,98.7877,98.79564,98.88954,98.89393,50.64446,50.64962,50.64962,50.65478,50.64962,50.64962,13.29574,12.71496,12.82246,12.85577,-15.78276,-12.30553,1.029,1.039,1.039,1.039,0.876,0.906,22.2664
"2014-09-20 00:15:00",5036,535.437,478.3841,467.2168,457.1518,2.015429,403.3136,15.65959,15.08297,15.2376,15.40112,1.100699,1.371973,98.8336,98.81962,98.80811,98.80196,99.20261,99.20235,50.64704,50.65738,50.65478,50.65736,50.64962,50.64447,13.44764,12.871,13.02515,13.18755,-21.64283,-19.11788,1.074,1.048,1.053,1.049,1.056,1.058,22.01499
"2014-09-20 00:30:00",5037,450.4832,418.1973,417.6597,414.7595,2.015429,403.3136,15.92446,15.99462,16.04771,15.44611,1.100699,1.371973,98.84828,98.82577,98.82948,98.8033,99.20261,99.20235,50.64962,50.65478,50.65478,50.6522,50.64962,50.64447,13.70754,13.77175,13.82331,13.23246,-21.64283,-19.11788,1.065,1.034,1.044,1.037,1.056,1.058,22.25636
"2014-09-20 00:45:00",5038,437.7481,418.7358,417.8883,415.5807,2.015429,403.3136,16.69364,16.16686,15.73466,15.35128,1.100699,1.371973,98.83649,98.81749,98.81425,98.81103,99.20261,99.20235,50.6393,50.65736,50.65736,50.6548,50.64962,50.64447,14.43331,13.93537,13.5181,13.13934,-21.64283,-19.11788,1.054,1.062,1.052,1.032,1.056,1.058,22.68779
"2014-09-20 01:00:00",5039,446.8594,419.9603,417.7406,415.6843,2.015429,403.3136,16.90849,15.75537,15.53981,15.29061,1.100699,1.371973,98.83649,98.82444,98.81291,98.81125,99.20261,99.20235,50.6393,50.6522,50.6522,50.64962,50.64962,50.64447,14.63126,13.53987,13.32665,13.07873,-21.64283,-19.11788,1.05,1.048,1.044,1.04,1.056,1.058,23.00665
"2014-09-20 01:15:00",5040,442.7509,421.5948,418.4749,416.9864,2.015429,403.3136,16.90545,15.69263,15.5314,15.39336,1.100699,1.371973,98.8392,98.82175,98.81663,98.80486,99.20261,99.20235,50.64446,50.65736,50.64962,50.65478,50.64962,50.64447,14.62888,13.47817,13.31894,13.18029,-21.64283,-19.11788,1.054,1.052,1.058,1.053,1.056,1.058,23.25755
"2014-09-20 01:30:00",5041,449.2624,424.9945,426.6717,423.7536,2.015429,403.3136,16.77786,15.80968,15.67871,15.61257,1.100699,1.371973,98.84828,98.8148,98.81023,98.8043,99.20261,99.20235,50.64962,50.6522,50.65736,50.6522,50.64962,50.64447,14.51299,13.59123,13.46276,13.39694,-21.64283,-19.11788,1.056,1.05,1.049,1.049,1.056,1.058,23.32909
"2014-09-20 01:45:00",5042,448.8297,427.7966,425.8391,425.2039,2.015429,403.3136,16.58753,15.73493,15.63199,15.58554,1.100699,1.371973,98.83862,98.82759,98.81047,98.8018,99.20261,99.20235,50.6522,50.6522,50.65736,50.6548,50.64962,50.64447,14.33504,13.52039,13.41697,13.37002,-21.64283,-19.11788,1.053,1.053,1.052,1.043,1.056,1.058,23.30165
"2014-09-20 02:00:00",5043,470.4336,438.0485,434.2741,432.7702,2.015429,403.3136,16.42918,15.54212,15.46715,15.48553,1.100699,1.371973,98.81023,98.79564,98.78145,98.78436,99.20261,99.20235,50.64704,50.64962,50.65478,50.6522,50.64962,50.64447,14.18247,13.32627,13.24995,13.26859,-21.64283,-19.11788,1.058,1.06,1.047,1.048,1.056,1.058,23.23115
"2014-09-20 02:15:00",5044,478.8859,442.4552,431.9828,429.9846,2.015429,403.3136,16.20639,15.5897,15.58774,15.6428,1.100699,1.371973,98.8089,98.79485,98.78334,98.77931,99.20261,99.20235,50.64704,50.65478,50.6522,50.64962,50.64962,50.64447,13.97165,13.37303,13.36929,13.42277,-21.64283,-19.11788,1.056,1.059,1.048,1.032,1.056,1.058,23.00654
"2014-09-20 02:30:00",5045,472.6235,434.4491,434.4215,430.7761,2.015429,403.3136,16.23548,15.64064,15.63626,15.61075,1.100699,1.371973,98.81347,98.79678,98.79003,98.78625,99.20261,99.20235,50.64704,50.65736,50.6522,50.65478,50.64962,50.64447,14.00001,13.42334,13.41802,13.39239,-21.64283,-19.11788,1.061,1.057,1.05,1.047,1.056,1.058,22.96741
"2014-09-20 02:45:00",5046,504.9797,453.9672,444.6152,439.0268,2.015429,403.3136,16.15544,15.39639,15.45374,15.57838,1.100699,1.371973,98.82151,98.8145,98.80217,98.7962,99.20261,99.20235,50.6522,50.65478,50.64962,50.65222,50.64962,50.64447,13.92511,13.1848,13.23985,13.36211,-21.64283,-19.11788,1.065,1.061,1.068,1.058,1.056,1.058,22.94069
"2014-09-20 03:00:00",5047,535.1075,475.6088,472.9156,445.4975,2.015429,403.3136,16.25988,15.63917,15.64065,15.71564,1.100699,1.371973,98.81158,98.80025,98.79911,98.78735,99.20261,99.20235,50.64964,50.6522,50.65478,50.65736,50.64962,50.64447,14.02286,13.42245,13.42374,13.49533,-21.64283,-19.11788,1.06,1.051,1.052,1.022,1.056,1.058,22.81558
"2014-09-20 03:15:00",5048,605.123,512.424,488.1625,454.2492,2.015429,403.3136,16.28999,15.74491,15.73925,15.8032,1.100699,1.371973,98.81883,98.80622,98.7962,98.79005,99.20261,99.20235,50.64446,50.6548,50.6522,50.65478,50.64962,50.64447,14.05252,13.52681,13.51974,13.58106,-21.64283,-19.11788,1.066,1.046,1.06,1.035,1.056,1.058,22.69312
"2014-09-20 03:30:00",5049,535.5563,457.9393,457.299,448.8295,2.015429,403.3136,16.58117,15.80142,15.80961,15.81037,1.100699,1.371973,98.8242,98.81023,98.80486,98.79947,99.20261,99.20235,50.64704,50.6522,50.64962,50.6522,50.64962,50.64447,14.32685,13.58249,13.5896,13.5895,-21.64283,-19.11788,1.055,1.057,1.047,1.067,1.056,1.058,22.57094
"2014-09-20 03:45:00",5050,476.7768,466.1963,460.1934,455.8045,2.015429,403.3136,16.28314,15.58547,15.58396,15.65655,1.100699,1.371973,98.84402,98.82285,98.82175,98.81292,99.20261,99.20235,50.64704,50.65478,50.65478,50.65478,50.64962,50.64447,14.04998,13.37318,13.37155,13.44146,-21.64283,-19.11788,1.062,1.06,1.042,1.04,1.056,1.058,22.44304
"2014-09-20 04:00:00",5051,539.8243,484.2571,465.7668,452.0328,2.015429,403.3136,16.07474,15.36743,15.42659,15.64601,1.100699,1.371973,98.84615,98.82096,98.826,98.81425,99.20261,99.20235,50.64704,50.65478,50.65478,50.65478,50.64962,50.64447,13.85181,13.15699,13.21662,13.43133,-21.64283,-19.11788,1.061,1.061,1.061,1.047,1.056,1.058,22.37531
"2014-09-20 04:15:00",5052,640.4188,492.1895,513.7623,444.6656,2.015429,403.3136,15.48793,14.94732,15.37721,15.58965,1.100699,1.371973,98.8473,98.82365,98.82175,98.82088,99.20261,99.20235,50.64188,50.65478,50.65478,50.65478,50.64962,50.64447,13.28073,12.73365,13.16684,13.37699,-21.64283,-19.11788,1.065,1.062,1.056,1.059,1.056,1.058,22.30756
"2014-09-20 04:30:00",5053,600.5161,475.928,463.969,447,2.015429,403.3136,15.00392,14.79948,15.1201,15.49204,1.100699,1.371973,98.85669,98.83785,98.83192,98.8279,99.20261,99.20235,50.64704,50.6522,50.64962,50.6522,50.64962,50.64447,12.79645,12.58424,12.91046,13.28177,-21.64283,-19.11788,1.07,1.057,1.056,1.05,1.056,1.058,22.14508
"2014-09-20 04:45:00",5054,460.9395,434.4459,428.7379,429.5411,2.015429,403.3136,15.55319,15.63939,15.86604,16.00948,1.100699,1.371973,98.85566,98.8363,98.829,98.83035,99.20261,99.20235,50.64962,50.65478,50.6522,50.6522,50.64962,50.64447,13.34649,13.42827,13.64811,13.78676,-21.64283,-19.11788,1.068,1.057,1.064,1.039,1.056,1.058,22.20784
"2014-09-20 05:00:00",5055,461.5641,435.6324,434.3361,431.2857,2.015429,403.3136,16.02885,15.92402,15.98658,15.95769,1.100699,1.371973,98.87332,98.86015,98.84203,98.84573,99.20261,99.20235,50.64704,50.6548,50.65478,50.6522,50.64962,50.64447,13.81204,13.70906,13.76655,13.73927,-21.64283,-19.11788,1.059,1.081,1.04,1.061,1.056,1.058,22.25598
"2014-09-20 05:15:00",5056,464.5623,434.2431,430.9986,429.1996,2.015429,403.3136,16.21405,16.05669,16.09173,16.01947,1.100699,1.371973,98.87041,98.85992,98.84896,98.85558,99.20261,99.20235,50.64446,50.65478,50.6522,50.65736,50.64962,50.64447,13.98855,13.83667,13.86853,13.80027,-21.64283,-19.11788,1.063,1.07,1.051,1.053,1.056,1.058,22.26154
"2014-09-20 05:30:00",5057,472.9407,437.0461,434.4636,430.2898,2.015429,403.3136,16.34203,16.10056,16.10891,16.0543,1.100699,1.371973,98.88003,98.86741,98.85566,98.85857,99.20261,99.20235,50.64962,50.64962,50.6522,50.6522,50.64962,50.64447,14.11126,13.87986,13.886,13.83415,-21.64283,-19.11788,1.062,1.068,1.058,1.05,1.056,1.058,22.27855
"2014-09-20 05:45:00",5058,453.5952,430.7211,427.0357,425.6078,2.015429,403.3136,16.53567,16.40166,16.43888,16.26635,1.100699,1.371973,98.89564,98.87466,98.86449,98.86394,99.20261,99.20235,50.64704,50.6522,50.65478,50.6522,50.64962,50.64447,14.29558,14.16666,14.20003,14.03718,-21.64283,-19.11788,1.065,1.062,1.06,1.055,1.056,1.058,22.36114
"2014-09-20 06:00:00",5059,448.807,426.13,424.4778,421.6526,2.015429,403.3136,16.87106,16.7482,16.70576,16.42136,1.100699,1.371973,98.89998,98.89159,98.8806,98.87253,99.20261,99.20235,50.64704,50.6522,50.65478,50.6522,50.64962,50.64447,14.60688,14.4924,14.45143,14.18486,-21.64283,-19.11788,1.063,1.058,1.058,1.044,1.056,1.058,22.59866
"2014-09-20 06:15:00",5060,455.4463,424.0078,422.8685,422.5556,2.015429,403.3136,17.13846,16.86245,16.75744,16.50656,1.100699,1.371973,98.90746,98.90046,98.89668,98.88248,99.20261,99.20235,50.64446,50.65736,50.6522,50.65996,50.64962,50.64447,14.85182,14.59905,14.50175,14.26629,-21.64283,-19.11788,1.067,1.058,1.055,1.046,1.056,1.058,22.77878
"2014-09-20 06:30:00",5061,455.7393,428.4997,424.1124,425.2651,2.015429,403.3136,17.3213,16.88166,16.74825,16.55328,1.100699,1.371973,98.92839,98.91496,98.9152,98.90612,99.20261,99.20235,50.64188,50.65478,50.65478,50.65478,50.64962,50.64447,15.0199,14.61896,14.49615,14.31367,-21.64283,-19.11788,1.073,1.065,1.054,1.067,1.056,1.058,22.96656
"2014-09-20 06:45:00",5062,457.7564,425.1002,424.9274,423.6391,2.015429,403.3136,17.48697,16.94525,16.7942,16.58427,1.100699,1.371973,98.94209,98.92808,98.91575,98.91093,99.20261,99.20235,50.64446,50.6522,50.64704,50.65478,50.64962,50.64447,15.17002,14.67926,14.53862,14.34331,-21.64283,-19.11788,1.063,1.065,1.062,1.025,1.056,1.058,23.18372
"2014-09-20 07:00:00",5063,453.1461,421.3438,420.4721,419.8317,2.015429,403.3136,17.78425,17.17027,16.99389,16.75729,1.100699,1.371973,98.94265,98.92941,98.91708,98.91039,99.20261,99.20235,50.64446,50.6522,50.6522,50.6522,50.64962,50.64447,15.43264,14.88403,14.72196,14.50374,-21.64283,-19.11788,1.05,1.057,1.053,1.061,1.056,1.058,23.39864
"2014-09-20 07:15:00",5064,433.1365,417.097,416.6107,416.8221,2.015429,403.3136,18.16818,17.26652,17.03095,16.79513,1.100699,1.371973,98.95037,98.92571,98.92482,98.90959,99.20261,99.20235,50.64962,50.6522,50.64962,50.6522,50.64962,50.64447,15.76722,14.97025,14.75694,14.53851,-21.64283,-19.11788,1.063,1.054,1.05,1.029,1.056,1.058,23.67232
"2014-09-20 07:30:00",5065,443.9913,415.0682,415.4256,415.9707,2.015429,403.3136,18.44971,17.47718,17.26021,16.99822,1.100699,1.371973,98.96111,98.9394,98.93481,98.93234,99.20261,99.20235,50.64704,50.6522,50.65478,50.6522,50.64962,50.64447,16.00946,15.1609,14.96602,14.72828,-21.64283,-19.11788,1.06,1.041,1.064,1.048,1.056,1.058,23.89508
"2014-09-20 07:45:00",5066,432.4139,412.9202,412.9498,413.1229,2.015429,403.3136,18.43871,17.46369,17.30759,17.03895,1.100699,1.371973,98.96945,98.95708,98.94825,98.95062,99.20261,99.20235,50.64446,50.6522,50.64962,50.65478,50.64962,50.64447,16.00147,15.15168,15.0107,14.76827,-21.64283,-19.11788,1.057,1.05,1.037,1.034,1.056,1.058,24.05413
"2014-09-20 08:00:00",5067,433.5029,414.1825,414.0514,413.8687,2.015429,403.3136,18.28338,17.44234,17.25653,17.11648,1.100699,1.371973,98.98798,98.96433,98.96749,98.95385,99.20261,99.20235,50.64446,50.65478,50.64962,50.6522,50.64962,50.64447,15.87199,15.13381,14.96784,14.83921,-21.64283,-19.11788,1.06,1.053,1.034,1.055,1.056,1.058,24.17893
"2014-09-20 08:15:00",5068,429.1352,410.106,410.6981,410.4695,2.015429,403.3136,18.3306,17.396,17.15548,17.04226,1.100699,1.371973,98.99628,98.97237,98.96378,98.95818,99.20261,99.20235,50.64704,50.6522,50.65478,50.6522,50.64962,50.64447,15.91363,15.09369,14.87609,14.77246,-21.64283,-19.11788,1.049,1.047,1.056,1.035,1.056,1.058,24.32975
"2014-09-20 08:30:00",5069,438.599,408.6816,409.2979,411.1371,2.015429,403.3136,18.46993,17.69229,17.55334,17.24347,1.100699,1.371973,99.007,98.98607,98.97585,98.97285,99.20261,99.20235,50.6522,50.65738,50.65478,50.64962,50.64962,50.64447,16.03386,15.35871,15.23429,14.95693,-21.64283,-19.11788,1.047,1.058,1.056,1.01,1.056,1.058,24.50122
"2014-09-20 08:45:00",5070,430.2226,407.3038,407.885,408.4512,2.015429,403.3136,19.04691,17.94659,17.72688,17.61731,1.100699,1.371973,99.01829,99.0078,98.99493,98.9909,99.20261,99.20235,50.64704,50.65738,50.65478,50.65478,50.64962,50.64447,16.51834,15.58463,15.39051,15.2933,-21.64283,-19.11788,1.045,1.054,1.035,1.045,1.056,1.058,24.74286
"2014-09-20 09:00:00",5071,412.4909,404.972,406.8506,407.335,2.015429,403.3136,19.14228,18.20271,17.72587,17.36808,1.100699,1.371973,99.0304,99.01854,99.00778,98.99976,99.20261,99.20235,50.64962,50.65478,50.64962,50.64962,50.64962,50.64447,16.59882,15.80767,15.39163,15.073,-21.64283,-19.11788,1.047,1.043,1.041,1.044,1.056,1.058,25.03251
"2014-09-20 09:15:00",5072,413.6685,400.306,402.6293,403.4468,2.015429,403.3136,19.17655,17.96051,17.77186,17.53686,1.100699,1.371973,99.04865,99.0341,99.02201,99.02145,99.20261,99.20235,50.64704,50.65478,50.65478,50.64964,50.64962,50.64447,16.62982,15.60088,15.43425,15.22682,-21.64283,-19.11788,1.03,1.069,1.016,1.017,1.056,1.058,25.29461
"2014-09-20 09:30:00",5073,410.8027,397.2666,397.3439,403.4144,2.015429,403.3136,19.64262,18.55855,18.29969,17.89107,1.100699,1.371973,99.06071,99.0489,99.03387,99.02682,99.20261,99.20235,50.64704,50.6548,50.64962,50.6522,50.64962,50.64447,17.01014,16.11549,15.89318,15.5392,-21.64283,-19.11788,1.045,1.049,1.03,1.019,1.056,1.058,25.6035
"2014-09-20 09:45:00",5074,402.0668,399.0742,398.1632,398.8879,2.015429,403.3136,19.78682,18.26842,18.03035,18.08206,1.100699,1.371973,99.07497,99.05024,99.05127,99.03332,99.20261,99.20235,50.64962,50.65996,50.65478,50.65478,50.64962,50.64447,17.12788,15.869,15.66415,15.70605,-21.64283,-19.11788,1.035,1.019,1.029,1.015,1.056,1.058,26.04029
"2014-09-20 10:00:00",5075,402.3371,397.3029,398.7457,400.8367,2.015429,403.3136,19.8921,18.78941,18.31679,17.96899,1.100699,1.371973,99.08912,99.05879,99.04375,99.03191,99.20261,99.20235,50.64962,50.65478,50.6522,50.64962,50.64962,50.64447,17.21398,16.3109,15.90937,15.60785,-21.64283,-19.11788,1.027,1.013,0.994,1.003,1.056,1.058,26.4002
"2014-09-20 10:15:00",5076,395.7778,389.5089,392.7022,399.1388,2.015429,403.3136,20.37506,19.16946,18.63308,17.85391,1.100699,1.371973,99.07307,99.05318,99.0424,99.02737,99.20261,99.20235,50.64446,50.65478,50.65478,50.65222,50.64962,50.64447,17.5911,16.62473,16.17728,15.50692,-21.64283,-19.11788,1.042,1.025,1.009,1.002,1.056,1.058,26.84688
"2014-09-20 10:30:00",5077,403.1732,392.6837,390.5024,394.7803,2.015429,403.3136,20.68209,18.80022,18.91557,18.15745,1.100699,1.371973,99.08564,99.06763,99.05151,99.04398,99.20261,99.20235,50.64962,50.65478,50.65478,50.64962,50.64962,50.64447,17.83045,16.32136,16.41487,15.7727,-21.64283,-19.11788,1.003,1.013,1.007,0.993,1.056,1.058,27.3291
"2014-09-20 10:45:00",5078,403.3488,388.8023,393.6223,394.2351,2.015429,403.3136,20.46489,18.87171,18.6586,18.25455,1.100699,1.371973,99.08107,99.05878,99.05095,99.04424,99.20261,99.20235,50.65478,50.6522,50.64962,50.6522,50.64962,50.64447,17.66217,16.37955,16.20009,15.85618,-21.64283,-19.11788,1.021,0.997,1.002,0.991,1.056,1.058,27.61595
"2014-09-20 11:00:00",5079,392.4399,390.013,394.3148,398.1098,2.015429,403.3136,22.40614,20.36471,19.36685,18.64115,1.100699,1.371973,99.08558,99.06599,99.05603,99.04369,99.20261,99.20235,50.64962,50.65478,50.64962,50.65478,50.64962,50.64447,19.10827,17.58193,16.78639,16.18354,-21.64283,-19.11788,1.013,0.992,0.997,0.992,1.056,1.058,27.94243
"2014-09-20 11:15:00",5080,396.4563,392.241,391.0543,397.8568,2.015429,403.3136,22.97646,20.93222,19.86424,19.21102,1.100699,1.371973,99.08986,99.07935,99.05871,99.05572,99.20261,99.20235,50.64188,50.6522,50.65478,50.65222,50.64962,50.64447,19.51271,18.02012,17.1867,16.6574,-21.64283,-19.11788,1.007,0.99,0.985,0.974,1.056,1.058,28.83567
"2014-09-20 11:30:00",5081,399.561,388.11,391.6951,398.1881,2.015429,403.3136,23.11169,20.98307,20.24859,18.52029,1.100699,1.371973,99.08717,99.05734,99.04393,99.03453,99.20261,99.20235,50.64446,50.64704,50.64962,50.6522,50.64962,50.64447,19.60674,18.05556,17.48779,16.08086,-21.64283,-19.11788,0.997,0.987,0.98,0.97,1.056,1.058,29.50277
"2014-09-20 11:45:00",5082,401.6179,390.0361,391.6,392.8518,2.015429,403.3136,23.20374,19.86941,18.66559,18.50286,1.100699,1.371973,99.07664,99.05303,99.0471,99.03767,99.20261,99.20235,50.64446,50.6522,50.64962,50.6522,50.64962,50.64447,19.66901,17.19002,16.20529,16.06649,-21.64283,-19.11788,0.986,0.985,0.975,0.959,1.056,1.058,30.0503
"2014-09-20 12:00:00",5083,404.0091,389.0694,390.5501,395.5961,2.015429,403.3136,23.25724,20.04279,19.13684,17.64964,1.100699,1.371973,99.08362,99.06133,99.05248,99.04735,99.20261,99.20235,50.64446,50.6522,50.6522,50.64962,50.64962,50.64447,19.70725,17.32884,16.59765,15.3307,-21.64283,-19.11788,0.993,0.967,0.974,0.964,1.056,1.058,30.4253
"2014-09-20 12:15:00",5084,393.4105,383.1618,386.5117,389.6323,1.453822,401.508,23.26075,19.29502,18.52546,16.91595,2.057476,2.758331,99.07502,99.05969,99.04759,99.03763,99.43484,99.43727,50.64964,50.6548,50.65478,50.65996,50.64704,50.64962,19.70831,16.72795,16.087,14.66926,-14.2358,-10.62369,0.981,0.969,0.964,0.953,0.939,0.925,30.44098
"2014-09-20 12:30:00",5085,397.1963,379.942,384.8788,387.8469,1.453822,401.508,22.90565,19.10495,18.33669,17.21546,2.057476,2.758331,99.07739,99.05028,99.04219,99.02853,99.43484,99.43727,50.64704,50.64962,50.6522,50.65736,50.64704,50.64962,19.46102,16.57086,15.92592,14.94004,-14.2358,-10.62369,0.922,0.922,0.909,0.895,0.939,0.925,30.93614
"2014-09-20 12:45:00",5086,392.0759,384.6737,383.4917,386.4585,1.453822,401.508,23.13979,17.58171,17.26498,16.56629,2.057476,2.758331,99.06988,99.04623,99.03818,99.02068,99.43484,99.43727,50.64962,50.65478,50.64704,50.64962,50.64704,50.64962,19.62348,15.27021,14.9864,14.34352,-14.2358,-10.62369,0.924,0.921,0.901,0.898,0.939,0.925,31.2749
"2014-09-20 13:00:00",5087,404.2806,381.5049,385.0138,387.993,1.453822,401.508,22.62826,18.956,17.56182,16.57401,2.057476,2.758331,99.06824,99.04671,99.03627,99.02811,99.43484,99.43727,50.64704,50.64962,50.65478,50.64962,50.64704,50.64962,19.2636,16.44722,15.2513,14.35198,-14.2358,-10.62369,0.93,0.921,0.897,0.895,0.939,0.925,31.15124
"2014-09-20 13:15:00",5088,390.6319,379.2041,387.59,383.8038,1.453822,401.508,21.8176,17.68601,16.4703,16.20187,2.057476,2.758331,99.05644,99.03921,99.02763,99.01318,99.43484,99.43727,50.64962,50.65478,50.65478,50.65478,50.64704,50.64962,18.67727,15.36149,14.25359,13.99879,-14.2358,-10.62369,0.929,0.922,0.905,0.895,0.939,0.925,30.99031
"2014-09-20 13:30:00",5089,385.9865,382.0004,385.248,386.5145,1.453822,401.508,21.24888,17.78133,16.68679,16.53203,2.057476,2.758331,99.04915,99.01854,99.02248,98.99598,99.43484,99.43727,50.64446,50.65478,50.6522,50.6522,50.64704,50.64962,18.25462,15.44166,14.45496,14.30765,-14.2358,-10.62369,0.928,0.918,0.899,0.9,0.939,0.925,31.13887
"2014-09-20 13:45:00",5090,396.7386,385.5525,387.9121,387.996,1.453822,401.508,20.94004,17.47204,16.62848,16.5666,2.057476,2.758331,99.03033,98.99786,98.99486,98.96448,99.43484,99.43727,50.64446,50.65478,50.64962,50.64962,50.64704,50.64962,18.01856,15.16544,14.39754,14.33501,-14.2358,-10.62369,0.927,0.916,0.902,0.894,0.939,0.925,31.49445
"2014-09-20 14:00:00",5091,394.7991,384.3949,388.237,390.7454,1.453822,401.508,20.74503,18.15975,16.96656,15.78801,2.057476,2.758331,99.02092,98.99812,98.98387,98.97975,99.43484,99.43727,50.64446,50.64704,50.64962,50.64704,50.64704,50.64962,17.86829,15.76744,14.70717,13.59567,-14.2358,-10.62369,0.921,0.917,0.902,0.895,0.939,0.925,31.80591
"2014-09-20 14:15:00",5092,394.8248,389.9115,389.0785,392.2832,1.453822,401.508,21.24012,17.4411,16.69375,16.47602,2.057476,2.758331,98.99678,98.97713,98.97121,98.96149,99.43484,99.43727,50.64704,50.64962,50.64962,50.64446,50.64704,50.64962,18.23962,15.13462,14.45426,14.25001,-14.2358,-10.62369,0.925,0.915,0.896,0.89,0.939,0.925,31.7883
"2014-09-20 14:30:00",5093,394.2287,387.4508,387.5645,390.2299,1.453822,401.508,21.73267,18.13959,17.05833,16.33853,2.057476,2.758331,98.98063,98.95775,98.94836,98.93092,99.43484,99.43727,50.64446,50.6522,50.64962,50.6522,50.64704,50.64962,18.60275,15.74348,14.78541,14.11578,-14.2358,-10.62369,0.921,0.915,0.901,0.895,0.939,0.925,31.72535
"2014-09-20 14:45:00",5094,396.5845,387.5036,386.5181,391.0366,1.453822,401.508,20.47609,17.57348,17.36309,16.45298,2.057476,2.758331,98.96796,98.94725,98.92665,98.92464,99.43484,99.43727,50.64446,50.65478,50.6522,50.6522,50.64704,50.64962,17.65269,15.24759,15.05611,14.22265,-14.2358,-10.62369,0.921,0.912,0.904,0.891,0.939,0.925,31.75859
"2014-09-20 15:00:00",5095,402.5944,390.0867,389.1718,390.4767,1.453822,401.508,21.25646,17.18229,16.90719,15.95971,2.057476,2.758331,98.97627,98.94993,98.93336,98.93249,99.43484,99.43727,50.64188,50.6522,50.65478,50.6522,50.64704,50.64962,18.24856,14.89711,14.64497,13.75463,-14.2358,-10.62369,0.927,0.915,0.895,0.896,0.939,0.925,31.88434
"2014-09-20 15:15:00",5096,395.7087,389.6491,389.6073,391.5134,1.453822,401.508,20.64007,16.8415,15.9861,15.93403,2.057476,2.758331,98.98544,98.95428,98.95293,98.93202,99.43484,99.43727,50.64704,50.64962,50.65478,50.6522,50.64704,50.64962,17.78194,14.58809,13.78319,13.72961,-14.2358,-10.62369,0.925,0.919,0.901,0.889,0.939,0.925,31.95381
