;;;;;Ray1;Ray2;Ray3;Ray4;Ray5;Ray6;Ray7;Ray8;Ray9;Ray10;Ray11;Ray12;Ray13;Ray14;Ray15;Ray16;Ray17;Ray18;Ray19;Ray20;Ray21;Ray22;Ray23;Ray24;Ray25;Ray26;Ray27;Ray28;Ray29;Ray30;Ray31;Ray32;Ray33;Ray34;Ray35;Ray36;Ray37;Ray38;Ray39;Ray40;Ray41;Ray42;Ray43;Ray44;Ray45;Ray46;Ray47;Ray48;Ray49;Ray50;Ray51;Ray52;Ray53;Ray54;Ray55;Ray56;Ray57;Ray58;Ray59;Ray60;Ray61;Ray62;Ray63;Ray64;Ray65;Ray66;Ray67;Ray68;Ray69;Ray70;Ray71;Ray72;Ray73;Ray74;Ray75;Ray76;Ray77;Ray78;Ray79;Ray80;Ray81;Ray82;Ray83;Ray84;Ray85;Ray86
101;2010;107;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;230;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;245;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;330;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;415;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;430;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;445;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;545;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
101;2010;107;600;0;0.033;0.032;0.032;0.028;0.032;0.029;0.044;0.016;0.04;0.034;0.033;0.045;0.011;0.041;0.019;0.035;0.03;0.07;0.095;0.071;0.153;0.186;0.045;0.076;0.033;0.11;0.03;0.04;0.03;0.06;0.183;0.042;0.052;0.033;0.053;0.035;0.031;0.073;0.036;0.092;0.142;0.017;0.162;0.043;0.033;0.036;0.031;0.04;0.034;0.019;0.035;0.017;0.029;0.028;0.046;0.024;0.045;0.051;0.018;0.032;0.027;0.056;0.067;0.183;0.194;0.03;0.067;0.056;0.036;0.07;0.034;0.106;0.11;0.029;0.107;0.15;0.031;0.206;0.029;0.017;0.02;0.032;0.034;0.036;0.05;0.226
101;2010;107;615;0;4.418;3.974;3.322;2.883;3.323;4.664;5.886;1.452;5.109;2.936;6.127;3.708;1.651;7.511;3.162;5.695;2.253;5.97;9.62;6.789;15.85;18.9;4.561;9.24;3.686;11.74;4.3;4.825;3.255;7.112;19.43;5.216;6.833;5.402;8.15;5.917;3.533;6.823;3.465;7.758;12.77;1.563;17.54;6.342;2.69;5.81;4.962;4.166;3.464;3.962;4.556;2.42;3.833;2.89;7.751;3.861;5.52;7.817;2.641;5.831;3.495;7.232;10.16;24.96;20.63;3.416;6.217;5.472;4.556;6.061;2.589;7.969;8.25;3.097;7.706;9.35;2.493;12.76;2.11;0.991;2.898;3.304;6.012;5.819;7.051;16.01
101;2010;107;630;0;4.518;4.299;3.354;2.925;3.355;4.736;5.952;1.469;5.249;3.037;6.41;3.775;1.696;7.982;3.258;5.747;2.268;5.777;9.72;6.877;16.28;19.15;4.721;9.42;3.736;11.57;4.375;4.968;3.36;7.224;19.73;5.292;6.996;5.451;8.47;6.049;3.479;6.904;3.51;7.93;13.04;1.647;18.21;6.428;2.954;5.9;5.166;4.247;3.531;4.059;4.643;2.486;3.906;2.931;7.843;3.945;5.787;8.1;2.676;5.831;4.098;7.37;10.58;25.82;21.17;3.565;6.518;5.501;4.789;6.217;3.413;7.952;8.41;3.097;7.955;9.56;2.523;12.95;2.138;0.991;2.957;3.4;6.269;6.001;7.537;16.43
101;2010;107;645;0;4.518;4.364;3.354;2.925;3.355;4.736;5.952;1.469;4.907;3.054;6.443;3.931;1.696;7.982;3.334;5.73;2.268;5.777;9.72;6.877;16.28;19.15;4.415;9.42;3.695;11.12;4.323;4.831;3.36;7.035;19.28;5.2;6.9;5.204;8.44;6.066;3.441;6.823;3.51;7.758;12.56;1.538;17.98;6.442;2.673;5.9;5.166;4.247;3.581;4.059;4.246;2.486;3.906;2.931;7.812;3.945;5.787;8.1;2.676;5.415;2.919;7.093;10.27;25.82;21.11;3.475;6.167;5.501;4.843;6.078;3.144;7.934;8.51;3.097;7.635;9.56;2.431;12.95;2.138;0.991;2.957;3.368;6.132;6.001;7.537;16.31
101;2010;107;700;0;4.518;4.38;3.546;3.037;3.355;4.736;5.952;1.469;4.948;3.341;6.476;4.177;1.696;7.961;3.603;5.747;2.434;5.777;9.89;7.036;17.01;19.98;4.459;9.55;3.753;11.29;4.451;4.928;3.464;7.276;19.48;5.292;7.115;5.443;8.57;6.356;3.464;6.994;3.546;7.965;12.97;1.748;18.57;6.799;2.888;5.9;5.072;4.247;3.968;4.059;4.539;2.486;3.906;3.015;8.01;3.945;5.787;8.1;2.676;5.799;3.07;7.426;10.56;26.61;21.68;3.714;6.267;5.656;4.843;6.357;3.346;8.06;9.16;3.185;7.92;9.56;2.783;12.97;2.138;0.991;3.036;3.656;6.321;6.438;7.889;17
101;2010;107;715;0;4.903;5.402;4.792;3.709;4.17;5.482;6.966;1.55;6.154;3.847;7.092;4.802;2.081;8.29;4.35;6.165;3.462;6.285;11.4;8.29;20.51;23.58;5.045;10.37;4.27;12.4;4.989;5.283;4.308;7.956;20.26;5.888;7.967;6.261;9.55;7.101;4.038;8.29;4.329;9.37;14.7;2.219;22;7.885;3.432;6.436;5.588;5.096;4.708;5.006;4.763;2.851;4.441;3.713;9.11;4.124;6.395;8.74;3.087;6.949;4.372;8.3;11.5;30.81;25.45;4.236;6.952;6.474;5.22;7.158;3.8;9.34;11.03;4.159;8.47;10.22;3.395;13.91;2.523;1.272;3.825;4.635;7.331;7.438;9.11;20.67
101;2010;107;730;0;6.56;8.55;7.779;5.556;6.502;7.52;10.05;2.807;9.17;5.535;9.57;6.634;3.167;10.36;6.439;8.29;5.639;8.33;14.69;11.66;30.14;33.69;6.587;12.64;5.729;15.51;6.313;6.544;6.645;9.99;22.84;7.888;10.4;8.66;12.07;9.2;5.651;10.75;6.103;13.1;19.42;3.833;31.57;10.71;4.043;8.03;7.874;6.572;6.389;7.982;6.213;4.26;6.379;5.081;11.6;5.021;8.47;11.08;4.425;10.34;11.02;10.73;15.04;42.33;36.09;5.847;9.29;8.01;6.852;9.47;5.566;12.15;16.06;6.577;10.8;12.52;4.939;16.42;3.935;2.923;5.008;6.768;10.33;9.87;12.28;30.79
101;2010;107;745;0;9.1;13.63;12.35;8.2;10.21;10.61;14.64;4.52;13.52;8.25;13.4;9.52;4.852;13.81;9.81;11.82;9.16;11.43;19.99;17.02;45.97;49.53;9;15.88;7.856;20.33;8.4;8.37;10.41;13.11;26.75;10.94;14;12.3;15.76;12.29;8.14;14.74;8.91;18.95;26.47;6.271;46.9;15.17;5.445;10.78;11.33;9.2;9.06;13.03;8.58;6.414;9.46;7.147;15.27;6.347;11.47;14.61;6.387;15.77;16.43;14.39;20.45;60.83;53.24;8.52;12.85;10.45;9.36;13.2;8.27;16.5;24.01;10.26;14.31;16.06;7.386;20.19;6.187;5.582;6.959;10.22;14.97;13.75;17.28;47.28
101;2010;107;800;0;12.45;20.65;18.1;11.9;15.24;14.72;20.79;6.952;18.68;11.61;18.53;13.13;7.034;18.44;13.87;16.77;13.58;15.51;26.78;24.39;69.03;71.93;12.12;19.98;10.57;26.68;11.16;10.57;15.63;17.12;31.65;15.15;18.79;17.2;20.36;16.11;11.62;20.58;12.74;26.33;34.76;9.54;69.48;20.65;7.062;13.75;15.4;12.86;12.21;20;11.25;9.03;13.34;9.66;19.82;7.866;14.87;18.94;8.67;22.68;22.05;18.82;27.14;86.1;76.76;11.6;17.11;13.31;12.61;17.82;11.67;21.92;34.24;14.7;18.69;20.36;10.29;24.28;9.2;8.89;9.38;14.69;20.67;18.42;23.65;69.05
101;2010;107;815;0;11.85;26.47;20.89;14.98;17.96;15.64;23.24;8.36;19.35;11.78;18.28;12.31;7.6;16.21;14.6;17.22;15.62;13.99;23.56;25.85;81.4;81.7;11.71;14.83;9.5;23.27;9.83;8.24;19.19;13.97;18.19;14.14;17.58;17.65;17;13.94;12.4;21.33;13.92;26.97;31.59;11.85;82.4;21.04;5.643;10.8;15.14;13.39;11.74;24.91;10.29;9.48;14.41;8.95;17.25;5.833;12.79;16.5;8.15;25.4;21.83;17.09;25.73;97.3;81.2;11.57;15.49;10.75;12.5;16.6;12.12;20.29;43.26;16.47;16.94;17.34;10.87;16.97;11.19;11.81;8.95;15.96;21.33;17.37;24.62;82.8
101;2010;107;830;0;16.07;43.83;28.1;22.27;26.25;25.23;28.22;11.67;25.56;15.19;25.07;16.33;10.54;23.58;19.64;22.47;21.11;18.94;31.2;35.06;119.3;116.1;16;19.29;12.63;30.79;13.12;10.69;25.7;18.2;24.9;18.98;24.97;24.26;22.18;18.75;17.14;31.16;18.38;34.47;41.41;18.89;105.4;27.71;7.64;14.23;20.8;21.05;15.54;33.59;13.96;13.21;18.27;12.62;23.94;10.45;16.77;22.69;10.87;35.74;29.07;23.62;36.53;130.2;110.2;15.81;21.11;16.37;18.24;22.57;17.02;27.1;53.78;22.27;23.99;22.76;14.44;22.28;16.3;15.87;12.32;21.6;28.37;23.2;33.11;122.8
101;2010;107;845;0;21.59;62.82;35.04;37.96;34.2;42;42.95;13.23;31.74;19.34;33.31;19.88;13.02;29.76;25.05;32.5;24.3;24.84;38.23;40.36;191.7;140.9;20.33;24.65;18.65;39.35;16.61;12.51;34.78;23.4;31.72;25.46;29.34;31.18;26.94;22.5;23.12;44.29;28.84;43.64;50.65;25.5;149.8;35.85;10.49;17.31;25.95;33.87;19.72;55.12;20.12;17.68;26.44;17.49;36.2;15.12;20.48;27.78;15.15;51.92;38.8;30.81;46.32;203;177.7;21.45;27.66;19.29;34.6;34.64;22.28;33.85;75.23;27.42;32.41;27.48;17.6;27.96;23.64;19.49;16.28;27.9;34.94;29.66;46.19;153.4
101;2010;107;900;0;26.09;68.32;42.09;36.5;37.77;25.69;57.34;17.66;33.02;23.29;39.74;22.72;15.39;46.13;27.82;44.3;27.41;31.92;44.71;57.93;225;142.1;24.15;26.76;19.58;47.39;18.81;15.17;47.23;27.93;37.97;28.6;34.28;35.93;30.46;25.04;24.8;48.86;31.85;50.82;58.74;26.17;222.5;47.66;12.97;20.99;31.32;47.68;22.95;99.6;29.75;21.28;40.13;20.09;41.02;17.36;23.73;32.81;16.34;69.39;46.23;35.98;55.28;274.5;280.9;26.59;30.02;21.61;46.03;39.27;25.05;38.77;126;32.18;38.83;29.65;19.07;35.83;26.8;21.73;19.97;33.49;41.02;34.39;61.22;227.2
101;2010;107;915;0;28.2;73.38;45.98;46.16;48.66;38.56;61.04;20.41;39.64;27.57;52.69;25.78;22.14;41.58;35.41;49.75;33.67;52.96;51.82;68.17;326.5;227.5;29.67;29;26.09;57.92;23.11;17.65;62.17;38.2;44.69;30.88;37.42;49.02;33.45;26.49;28.67;63.47;34.23;65.19;65.7;31.08;325.2;55.65;15.66;24.31;40.78;70.25;25.71;83.7;24.02;23.92;43.99;21.05;41.31;16.2;26.75;37.58;20.34;76.93;52.61;44.39;72.33;341.2;328;23.13;30.92;23.27;36.88;47.59;29.59;44.52;178.9;36.71;42.02;42.79;22.74;34.08;32.42;25.15;20.11;36.08;47.62;38.21;57.01;259.1
101;2010;107;930;0;34.74;84.4;59.44;50.8;53.14;64.97;99.3;28.78;57.66;32.09;72.5;29.97;50.92;61.78;47.17;65.49;50.92;74.38;76.3;82.3;411.4;360.5;37.63;29.84;24.77;81.7;28.11;21.2;69.89;44.24;57.88;41.22;43.88;51.25;36.16;30.51;32.82;62.55;41.76;73.17;78.27;39.91;302.5;65.9;17.03;27.53;43.1;67.49;32.82;140.2;25.19;27.33;51.36;28.33;45.46;13.75;28.29;46.02;25.23;78.87;67.15;50.3;100.2;290.5;390.8;26.41;34.67;25.58;44.77;51.65;36.01;53.91;120.4;45.48;48.33;51.2;26.59;38.39;40.34;30.75;22.39;42.93;52.61;47.49;73.6;377.1
101;2010;107;945;0;54.75;118.6;61.79;63.36;55.3;111.6;113.8;32.96;51.04;36.46;79.84;28.3;29.77;59.2;52.84;64.74;45.71;86.6;77.16;110.8;362.8;387.6;45.18;32.07;22.7;90.2;27.67;22.1;78.54;44.28;66.32;48.99;50.6;60.2;48.76;54.5;30.16;125.4;59.24;85.8;108;43.9;387.6;69.02;39.12;29.48;50.99;140.6;35.39;153.8;30.28;36.54;73.26;44.17;60.45;14.14;29.55;48.48;27.49;83.9;194.6;51.65;93.8;381.3;544.2;34.34;43.9;25.2;76.79;66.78;48.49;75.52;197.9;45.4;51.21;71.14;31.5;48.49;32.19;35.35;35.01;64.38;60.1;53.75;101.4;437.5
101;2010;107;1000;0;55.57;92.6;65.67;87.8;75.78;69.43;107.3;40.63;66.46;60.53;45.41;30.17;27.41;66.32;75.3;122.3;63.94;64.89;79.81;121.1;400.5;465.5;63.65;43.9;40.02;56.73;47.77;26.3;129.2;70.18;81.3;66.69;43.87;96.3;53.86;43.38;42;207.8;63.15;159.9;111;55.8;524.5;77.45;55.38;27.99;82.6;38.44;35.27;277.4;39.71;52.52;97;42.9;77.46;15.93;33.41;57.22;29.02;102.8;231.1;85.3;142.8;500.5;513.8;50.66;72.6;27.16;135.9;77.14;60.12;100.9;334.4;51.39;54.32;67.84;36.94;78.64;29.9;31.39;39.42;76.66;69.4;61.05;203.6;525.2
101;2010;107;1015;0;34.06;147.7;58.6;109.4;86.3;72.72;167.2;78.85;82.9;82.2;56.66;48.48;35.3;113.8;43.11;119.6;79.73;101.6;86.2;237.7;556.9;599.6;115;50.03;57.63;61.53;46.14;34.85;252.6;93;90.5;148.7;45.85;47.84;78.66;59.1;74.72;159;88.1;157.3;145.5;81.9;606.2;107.1;48.66;29.69;83.3;37;45.1;255;37.39;50.47;97.7;25.22;98.7;35.82;57.6;62.24;33.96;167.6;188.7;98;214.3;442.5;496.9;66.04;85.3;29.33;108.3;89.3;63.59;130.8;418.3;81.3;72.91;85.1;47.65;66.36;32.61;29.74;43.5;93.2;66.31;63.19;212.4;606.1
101;2010;107;1030;0;59.97;181.3;106;140.9;132.5;79.53;186.9;75.86;128.8;67.2;106.6;83.1;72.7;164.6;42.8;130.1;76.11;119.6;98.3;373.6;545;408.1;37.66;65;70.09;127.5;31.68;51.7;233.4;197.3;101.3;106.8;79.76;52.15;99;63.04;63.29;176;103.8;135.2;176.2;79.55;574.3;128.5;42.43;41.39;75.64;42.9;46.14;206.5;48.39;61.65;85.9;25.84;106.4;47.14;66.94;68.22;37.4;192.6;75.15;88.4;162.3;486.8;693;61.53;100.2;41.72;40.29;53.78;56.9;172.4;518.8;101.1;81.5;96.1;77.1;63.75;50.28;32.26;39;153.9;113.3;64.48;355.9;650.3
101;2010;107;1045;0;99.9;194.9;96.8;43.38;103.6;116.5;175.4;65.73;98.9;118.1;104.2;65.14;50.28;69.73;59.45;187.2;94.2;169;168.7;391.4;351.5;415.6;39.18;73.68;64.77;134.2;25.03;40.46;142.1;238.8;78.87;92.5;133.4;106.8;92;70.47;72.3;170.1;116.1;156.1;160.2;56.13;265.6;166;23.04;51.02;77.43;111.5;51.1;344.3;66.72;153.2;103.9;27.46;115;46.32;55.2;69.19;42.16;212.5;194.8;121.6;131.1;811;902;105.8;114.4;89.7;39.64;53.09;173.8;161.4;537;78.64;90.1;99.9;57.39;87.8;82.9;54.64;45.87;116.2;142.5;73.49;362.2;238.2
101;2010;107;1100;0;72.93;158.2;103.9;45.18;137.3;103;92.6;42.63;111.8;218.6;139.4;173.6;26.58;49.03;147.3;226.6;85.1;128;147.2;244.6;477.9;274.6;61.11;69.8;47.36;220.8;25.97;39.12;192.4;189.6;184.1;108.9;91.2;133.7;136.1;56.58;80.8;101.5;121.9;153.3;261.9;52.48;204.5;232.4;21.62;98.1;65.34;156.2;64.14;411.4;66.97;175.5;68.57;48;63.94;43.04;90.6;52.31;42.42;224;231.3;117.8;299.4;536.2;472.9;153.6;170.2;83.8;40.84;54.27;215.8;86.7;412.8;113.3;82.1;109.2;89.4;98.8;96.7;52.3;54.38;176.1;162.3;73.04;353;233.3
101;2010;107;1115;0;89.1;148;128.2;188.6;102.7;103.6;104.5;73.5;185.1;250.8;178;265.3;24.19;51.36;124.7;154.5;94.1;132.1;268.6;277.2;405.2;224.8;157.4;54.28;40.25;220.5;86.2;56.44;192.4;247.8;367.5;196.5;115.5;266.4;290.4;85.5;159.2;89.6;99.7;140.1;210.9;91.3;207.2;261;32.24;103.1;89.4;88.6;67.38;484.9;53.19;116.8;78.15;42.67;67.37;56.22;102.5;52.56;54.67;208.6;100.8;95.7;261.4;979;719.1;138.4;177.3;60.27;87.9;79.36;189;226.4;624.4;225.8;69.72;100.2;77.98;100.8;96.1;65.5;51.78;261.1;109.6;111;306.2;237.2
101;2010;107;1130;0;102;77.09;162.8;182.5;148.2;144.1;137.8;138.5;182.3;119.9;182.2;251.6;24.25;54.15;228.6;93.7;94.1;172.3;250.2;314;643.8;235.1;133.8;60.33;42.23;143.3;50.02;75.13;397.8;409;345.2;212.1;225.4;394.8;244.9;77.92;280.5;299;108.4;200.9;254.1;100.3;208.9;106.8;107.5;54.72;123.9;108.3;65.64;260.6;120.4;331.4;70.92;53.38;70.23;101.4;90.5;52.47;48.58;143.4;141;144.5;150.6;814;680.7;280.4;147.4;103.2;106.5;248.6;472.6;371.6;368.9;143.8;125.4;121.2;77.7;142.6;73.35;54.16;86.8;213.5;163.3;122.6;194.2;232.9
101;2010;107;1145;0;124.2;75.98;253.4;92.1;58.63;203.7;187.9;235.8;113.4;155.2;285;70.52;25.34;84.6;260.2;329.6;67.63;160.8;226.2;374;840;341.9;194.3;73.16;47.02;143.7;47.42;44.12;347.6;408.9;129.7;104.4;308.6;233.4;140.4;93.7;265.1;68.11;140.1;176.5;145.3;84.3;215.5;77.27;164.3;99.8;56.01;70.72;98.1;618.7;144.6;233.9;81.8;47.69;78.1;82.9;154.1;54.38;64.74;300.9;140.4;199.6;183.1;766.2;1185;327.4;160.7;81.5;199.6;191.7;191.6;279.2;658.5;196;117.6;203.8;132.6;140.7;205;76.07;197.3;462.8;162.8;121.4;426.9;238.9
101;2010;107;1200;0;90.5;81.7;202.9;153;59.36;252.7;157.6;84;100.9;119;103.1;68.22;41.26;338.9;116.4;277.1;120.6;115.5;153;383.6;814;876;167.1;69.84;54.97;104.5;138.8;35.1;302.1;225.2;99;162.6;308.6;182.4;79.27;81.9;119.1;57.7;161.2;425.6;110.7;40.55;239.5;81.5;112.2;74.82;57.95;120.5;78.84;472.8;74;243.2;100.5;77.66;152.2;69.48;125.7;60.9;124.4;342.6;121.5;246.5;137.7;1154;1227;269.9;121.1;89.4;140.1;177.6;191.3;397;605.7;311.3;109.6;181.2;128.7;162.2;258;89.4;182.9;89.1;160.3;134.4;246.2;257.2
101;2010;107;1215;0;161.1;265;375.4;269.9;62.29;121.7;200.8;72.69;105.7;99.2;156.3;110.7;89.2;152.6;142.1;384.7;60.96;118.1;175.3;270;780;1006;205.5;135.4;64.98;189.3;78.9;50.86;172.7;338.4;83.6;296.5;113.8;127.6;86.7;71.52;122.2;56.16;136.8;238.7;115.2;36.43;382.1;84.4;117.7;98.3;60.25;115.6;252.9;244;100.7;472.4;90.7;153;199.9;85.3;188.8;111;84.8;307.2;156.2;229.2;169.5;1156;1269;120.2;236.8;127.4;137.7;168.5;419.2;219.5;390.3;507.1;150.9;355.7;211.6;170.8;221.9;68.02;42.78;97.5;274.5;134.2;337.1;623.1
101;2010;107;1230;0;91.1;219.8;511;208.1;127.3;165.3;149.1;93;105.2;177;196.5;314.5;66.77;171.7;118.4;210.6;189.8;99.5;219.6;408.7;1090;1095;270.5;90.1;140;250;67.37;117.7;256.6;137;82.1;183.8;158.6;118.9;403.6;64.61;165.5;54.12;216.8;315.7;116.6;33.45;249.7;228.1;46.54;136.6;105.2;235.9;263.7;799.9;125.8;209.6;116.3;98.9;453.1;71.17;127.3;162.9;126.6;430.7;118.2;266;165;1225;582.3;203.5;231.7;104;178.1;368.4;305.4;292.3;455.3;241.6;207.5;373.6;196.2;266.7;349.3;85.3;40.3;87.6;212.7;237.7;551.4;337.8
101;2010;107;1245;0;171.7;134.5;567.3;145.9;161.8;184;206.6;121.6;184.4;182.9;316;352.3;164.5;238.7;119.9;148.6;418.7;73.86;117.6;420.6;414.9;1030;263;64.28;254.3;430.9;111.3;276.1;212.5;177.1;75.32;81.7;276.8;359.2;517.7;80.1;165.1;52.11;163;822;116.3;34.03;339.9;429.4;157.9;99.3;110.3;127.6;185.3;771.3;102.1;376.3;145;129.5;192.2;36.24;167.6;88.1;72.53;569.2;294.8;123.2;167.6;1326;1281;124.7;199.1;179.1;179.7;327.1;670;183.4;317.1;95.7;105.4;274.3;216.4;566.2;412.5;54.92;40.18;80.9;290.5;331;611.6;1193
